skill_name,raw_rating,net_rating,name
G2AntDanDCrImp,80.2,80.2,G2CORa01AntDanDCrImp
G2AntDanDCrJug,80.2,80.2,G2CORa01AntDanDCrJug
G2AntDanDCrMaD,82.8,82.8,G2CORa01AntDanDCrMaD
G2AntDanDCrMai,83.1,83.1,G2CORa01AntDanDCrMai
G2AntDanDCrPar,81.6,81.6,G2CORa01AntDanDCrPar
G2AntDanDCrPer,84.5,84.5,G2CORa01AntDanDCrPer
G2AntDanDCrStu,79.4,79.4,G2CORa01AntDanDCrStu
G2AntDanDCrSup,83.1,83.1,G2CORa01AntDanDCrSup
G2AntDanDCrSur,78.5,78.5,G2CORa01AntDanDCrSur
G2AntDanDCrTel,91.0,91.0,G2CORa01AntDanDCrTel
G2AntDanDCrThr,84.7,84.7,G2CORa01AntDanDCrThr
G2AntDanDCrTou,78.5,78.5,G2CORa01AntDanDCrTou
G2AntDanDCrWhi,91.5,91.5,G2CORa01AntDanDCrWhi
G2AntDanDDlDec,92.6,92.6,G2CORa01AntDanDDlDec
G2AntDanDDlDes,94.8,94.8,G2CORa01AntDanDDlDes
G2AntDanDDlECo,85.7,85.7,G2CORa01AntDanDDlECo
G2AntDanDDlEWa,90.4,90.4,G2CORa01AntDanDDlEWa
G2AntDanDDlEag,91.9,91.9,G2CORa01AntDanDDlEag
G2AntDanDDlFaH,83.3,83.3,G2CORa01AntDanDDlFaH
G2AntDanDDlFaL,87.0,87.0,G2CORa01AntDanDDlFaL
G2AntDanDDlFin,93.2,93.2,G2CORa01AntDanDDlFin
G2AntDanDDlGla,85.4,85.4,G2CORa01AntDanDDlGla
G2AntDanDDlHin,93.1,93.1,G2CORa01AntDanDDlHin
G2AntDanDDlImp,86.0,86.0,G2CORa01AntDanDDlImp
G2AntDanDDlJug,86.0,86.0,G2CORa01AntDanDDlJug
G2AntDanDDlMaD,87.2,87.2,G2CORa01AntDanDDlMaD
G2AntDanDDlMai,87.9,87.9,G2CORa01AntDanDDlMai
G2AntDanDDlPar,86.5,86.5,G2CORa01AntDanDDlPar
G2AntDanDDlPer,88.4,88.4,G2CORa01AntDanDDlPer
G2AntDanDDlStu,85.7,85.7,G2CORa01AntDanDDlStu
G2AntDanDDlSup,87.9,87.9,G2CORa01AntDanDDlSup
G2AntDanDDlSur,84.6,84.6,G2CORa01AntDanDDlSur
G2AntDanDDlTel,92.9,92.9,G2CORa01AntDanDDlTel
G2AntDanDDlThr,89.1,89.1,G2CORa01AntDanDDlThr
G2AntDanDDlTou,84.6,84.6,G2CORa01AntDanDDlTou
G2AntDanDDlWhi,93.7,93.7,G2CORa01AntDanDDlWhi
G2AntDanDecDes,96.0,96.0,G2CORa01AntDanDecDes
G2AntDanDecECo,74.4,74.4,G2CORa01AntDanDecECo
G2AntDanDecEWa,84.1,84.1,G2CORa01AntDanDecEWa
G2AntDanDecEag,84.5,84.5,G2CORa01AntDanDecEag
G2AntDanDecFaH,74.1,74.1,G2CORa01AntDanDecFaH
G2AntDanDecFaL,80.0,80.0,G2CORa01AntDanDecFaL
G2AntDanDecFin,89.7,89.7,G2CORa01AntDanDecFin
G2AntDanDecGla,74.8,74.8,G2CORa01AntDanDecGla
G2AntDanDecHin,89.1,89.1,G2CORa01AntDanDecHin
G2AntDanDecImp,75.1,75.1,G2CORa01AntDanDecImp
G2AntDanDecJug,75.1,75.1,G2CORa01AntDanDecJug
G2AntDanDecMaD,83.1,83.1,G2CORa01AntDanDecMaD
G2AntDanDecMai,81.0,81.0,G2CORa01AntDanDecMai
G2AntDanDecPar,79.5,79.5,G2CORa01AntDanDecPar
G2AntDanDecPer,88.2,88.2,G2CORa01AntDanDecPer
G2AntDanDecStu,75.0,75.0,G2CORa01AntDanDecStu
G2AntDanDecSup,81.0,81.0,G2CORa01AntDanDecSup
G2AntDanDecSur,74.6,74.6,G2CORa01AntDanDecSur
G2AntDanDecTel,91.7,91.7,G2CORa01AntDanDecTel
G2AntDanDecThr,83.9,83.9,G2CORa01AntDanDecThr
G2AntDanDecTou,74.6,74.6,G2CORa01AntDanDecTou
G2AntDanDecWhi,90.5,90.5,G2CORa01AntDanDecWhi
G2AntDanDesECo,92.4,92.4,G2CORa01AntDanDesECo
G2AntDanDesEWa,94.9,94.9,G2CORa01AntDanDesEWa
G2AntDanDesEag,95.8,95.8,G2CORa01AntDanDesEag
G2AntDanDesFaH,92.0,92.0,G2CORa01AntDanDesFaH
G2AntDanDesFaL,93.6,93.6,G2CORa01AntDanDesFaL
G2AntDanDesFin,96.0,96.0,G2CORa01AntDanDesFin
G2AntDanDesGla,92.4,92.4,G2CORa01AntDanDesGla
G2AntDanDesHin,96.0,96.0,G2CORa01AntDanDesHin
G2AntDanDesImp,92.5,92.5,G2CORa01AntDanDesImp
G2AntDanDesJug,92.5,92.5,G2CORa01AntDanDesJug
G2AntDanDesMaD,92.5,92.5,G2CORa01AntDanDesMaD
G2AntDanDesMai,93.9,93.9,G2CORa01AntDanDesMai
G2AntDanDesPar,93.0,93.0,G2CORa01AntDanDesPar
G2AntDanDesPer,93.4,93.4,G2CORa01AntDanDesPer
G2AntDanDesStu,92.5,92.5,G2CORa01AntDanDesStu
G2AntDanDesSup,93.9,93.9,G2CORa01AntDanDesSup
G2AntDanDesSur,92.3,92.3,G2CORa01AntDanDesSur
G2AntDanDesTel,96.6,96.6,G2CORa01AntDanDesTel
G2AntDanDesThr,93.6,93.6,G2CORa01AntDanDesThr
G2AntDanDesTou,92.3,92.3,G2CORa01AntDanDesTou
G2AntDanDesWhi,96.3,96.3,G2CORa01AntDanDesWhi
G2AntDanECoFaH,62.7,n/q,G2CORa01AntDanECoFaH
G2AntDanECoFaL,68.1,n/q,G2CORa01AntDanECoFaL
G2AntDanECoFin,83.3,83.3,G2CORa01AntDanECoFin
G2AntDanECoGla,62.9,n/q,G2CORa01AntDanECoGla
G2AntDanECoHin,82.7,82.7,G2CORa01AntDanECoHin
G2AntDanECoImp,63.0,n/q,G2CORa01AntDanECoImp
G2AntDanECoJug,62.9,n/q,G2CORa01AntDanECoJug
G2AntDanECoMaD,72.8,72.8,G2CORa01AntDanECoMaD
G2AntDanECoMai,69.8,n/q,G2CORa01AntDanECoMai
G2AntDanECoPar,67.6,n/q,G2CORa01AntDanECoPar
G2AntDanECoPer,77.9,77.9,G2CORa01AntDanECoPer
G2AntDanECoStu,62.9,n/q,G2CORa01AntDanECoStu
G2AntDanECoSup,69.8,n/q,G2CORa01AntDanECoSup
G2AntDanECoSur,62.8,n/q,G2CORa01AntDanECoSur
G2AntDanECoTel,86.5,86.5,G2CORa01AntDanECoTel
G2AntDanECoThr,72.0,72.0,G2CORa01AntDanECoThr
G2AntDanECoTou,62.8,n/q,G2CORa01AntDanECoTou
G2AntDanECoWhi,84.5,84.5,G2CORa01AntDanECoWhi
G2AntDanEWaECo,71.9,71.9,G2CORa01AntDanEWaECo
G2AntDanEWaFaH,71.1,71.1,G2CORa01AntDanEWaFaH
G2AntDanEWaFaL,75.5,75.5,G2CORa01AntDanEWaFaL
G2AntDanEWaFin,89.5,89.5,G2CORa01AntDanEWaFin
G2AntDanEWaGla,71.9,71.9,G2CORa01AntDanEWaGla
G2AntDanEWaHin,89.1,89.1,G2CORa01AntDanEWaHin
G2AntDanEWaImp,72.0,72.0,G2CORa01AntDanEWaImp
G2AntDanEWaJug,72.0,72.0,G2CORa01AntDanEWaJug
G2AntDanEWaMaD,80.6,80.6,G2CORa01AntDanEWaMaD
G2AntDanEWaPar,77.4,77.4,G2CORa01AntDanEWaPar
G2AntDanEWaPer,85.0,85.0,G2CORa01AntDanEWaPer
G2AntDanEWaStu,71.9,71.9,G2CORa01AntDanEWaStu
G2AntDanEWaSup,76.8,76.8,G2CORa01AntDanEWaSup
G2AntDanEWaSur,71.5,71.5,G2CORa01AntDanEWaSur
G2AntDanEWaTel,91.1,91.1,G2CORa01AntDanEWaTel
G2AntDanEWaThr,81.1,81.1,G2CORa01AntDanEWaThr
G2AntDanEWaTou,71.5,71.5,G2CORa01AntDanEWaTou
G2AntDanEWaWhi,90.3,90.3,G2CORa01AntDanEWaWhi
G2AntDanEagECo,77.6,77.6,G2CORa01AntDanEagECo
G2AntDanEagEWa,84.9,84.9,G2CORa01AntDanEagEWa
G2AntDanEagFaH,75.6,75.6,G2CORa01AntDanEagFaH
G2AntDanEagFaL,80.1,80.1,G2CORa01AntDanEagFaL
G2AntDanEagFin,87.7,87.7,G2CORa01AntDanEagFin
G2AntDanEagGla,77.1,77.1,G2CORa01AntDanEagGla
G2AntDanEagHin,86.8,86.8,G2CORa01AntDanEagHin
G2AntDanEagImp,78.6,78.6,G2CORa01AntDanEagImp
G2AntDanEagJug,78.3,78.3,G2CORa01AntDanEagJug
G2AntDanEagMaD,80.9,80.9,G2CORa01AntDanEagMaD
G2AntDanEagMai,81.3,81.3,G2CORa01AntDanEagMai
G2AntDanEagPar,79.6,79.6,G2CORa01AntDanEagPar
G2AntDanEagPer,86.3,86.3,G2CORa01AntDanEagPer
G2AntDanEagStu,77.6,77.6,G2CORa01AntDanEagStu
G2AntDanEagSup,81.3,81.3,G2CORa01AntDanEagSup
G2AntDanEagSur,76.7,76.7,G2CORa01AntDanEagSur
G2AntDanEagTel,90.2,90.2,G2CORa01AntDanEagTel
G2AntDanEagThr,83.4,83.4,G2CORa01AntDanEagThr
G2AntDanEagTou,76.7,76.7,G2CORa01AntDanEagTou
G2AntDanEagWhi,88.5,88.5,G2CORa01AntDanEagWhi
G2AntDanFaHFaL,66.8,n/q,G2CORa01AntDanFaHFaL
G2AntDanFaHFin,81.4,81.4,G2CORa01AntDanFaHFin
G2AntDanFaHGla,62.5,n/q,G2CORa01AntDanFaHGla
G2AntDanFaHHin,80.5,80.5,G2CORa01AntDanFaHHin
G2AntDanFaHImp,62.5,n/q,G2CORa01AntDanFaHImp
G2AntDanFaHJug,62.5,n/q,G2CORa01AntDanFaHJug
G2AntDanFaHMaD,71.2,71.2,G2CORa01AntDanFaHMaD
G2AntDanFaHMai,68.4,n/q,G2CORa01AntDanFaHMai
G2AntDanFaHPar,66.5,n/q,G2CORa01AntDanFaHPar
G2AntDanFaHPer,75.7,75.7,G2CORa01AntDanFaHPer
G2AntDanFaHStu,62.0,n/q,G2CORa01AntDanFaHStu
G2AntDanFaHSup,68.4,n/q,G2CORa01AntDanFaHSup
G2AntDanFaHTel,84.8,84.8,G2CORa01AntDanFaHTel
G2AntDanFaHThr,70.7,70.7,G2CORa01AntDanFaHThr
G2AntDanFaHTou,61.7,n/q,G2CORa01AntDanFaHTou
G2AntDanFaHWhi,82.4,82.4,G2CORa01AntDanFaHWhi
G2AntDanFaLFin,85.5,85.5,G2CORa01AntDanFaLFin
G2AntDanFaLGla,68.1,n/q,G2CORa01AntDanFaLGla
G2AntDanFaLHin,84.8,84.8,G2CORa01AntDanFaLHin
G2AntDanFaLImp,68.5,n/q,G2CORa01AntDanFaLImp
G2AntDanFaLJug,68.4,n/q,G2CORa01AntDanFaLJug
G2AntDanFaLMaD,76.1,76.1,G2CORa01AntDanFaLMaD
G2AntDanFaLMai,73.0,73.0,G2CORa01AntDanFaLMai
G2AntDanFaLPar,72.9,72.9,G2CORa01AntDanFaLPar
G2AntDanFaLPer,80.4,80.4,G2CORa01AntDanFaLPer
G2AntDanFaLStu,67.8,n/q,G2CORa01AntDanFaLStu
G2AntDanFaLSur,67.1,n/q,G2CORa01AntDanFaLSur
G2AntDanFaLTel,88.3,88.3,G2CORa01AntDanFaLTel
G2AntDanFaLThr,76.5,76.5,G2CORa01AntDanFaLThr
G2AntDanFaLTou,67.1,n/q,G2CORa01AntDanFaLTou
G2AntDanFaLWhi,86.5,86.5,G2CORa01AntDanFaLWhi
G2AntDanFinGla,83.0,83.0,G2CORa01AntDanFinGla
G2AntDanFinHin,89.8,89.8,G2CORa01AntDanFinHin
G2AntDanFinImp,84.1,84.1,G2CORa01AntDanFinImp
G2AntDanFinJug,84.0,84.0,G2CORa01AntDanFinJug
G2AntDanFinMaD,83.9,83.9,G2CORa01AntDanFinMaD
G2AntDanFinMai,86.5,86.5,G2CORa01AntDanFinMai
G2AntDanFinPar,84.0,84.0,G2CORa01AntDanFinPar
G2AntDanFinPer,88.5,88.5,G2CORa01AntDanFinPer
G2AntDanFinStu,83.6,83.6,G2CORa01AntDanFinStu
G2AntDanFinSup,86.5,86.5,G2CORa01AntDanFinSup
G2AntDanFinSur,82.7,82.7,G2CORa01AntDanFinSur
G2AntDanFinTel,92.9,92.9,G2CORa01AntDanFinTel
G2AntDanFinThr,86.4,86.4,G2CORa01AntDanFinThr
G2AntDanFinTou,82.7,82.7,G2CORa01AntDanFinTou
G2AntDanFinWhi,90.7,90.7,G2CORa01AntDanFinWhi
G2AntDanGlaHin,82.3,82.3,G2CORa01AntDanGlaHin
G2AntDanGlaImp,62.9,n/q,G2CORa01AntDanGlaImp
G2AntDanGlaJug,62.9,n/q,G2CORa01AntDanGlaJug
G2AntDanGlaMaD,72.5,72.5,G2CORa01AntDanGlaMaD
G2AntDanGlaMai,69.6,n/q,G2CORa01AntDanGlaMai
G2AntDanGlaPar,67.4,n/q,G2CORa01AntDanGlaPar
G2AntDanGlaPer,77.6,77.6,G2CORa01AntDanGlaPer
G2AntDanGlaStu,62.8,n/q,G2CORa01AntDanGlaStu
G2AntDanGlaSup,69.6,n/q,G2CORa01AntDanGlaSup
G2AntDanGlaSur,62.8,n/q,G2CORa01AntDanGlaSur
G2AntDanGlaTel,86.4,86.4,G2CORa01AntDanGlaTel
G2AntDanGlaThr,72.1,72.1,G2CORa01AntDanGlaThr
G2AntDanGlaTou,62.8,n/q,G2CORa01AntDanGlaTou
G2AntDanGlaWhi,84.1,84.1,G2CORa01AntDanGlaWhi
G2AntDanHinImp,83.3,83.3,G2CORa01AntDanHinImp
G2AntDanHinJug,83.2,83.2,G2CORa01AntDanHinJug
G2AntDanHinMaD,83.8,83.8,G2CORa01AntDanHinMaD
G2AntDanHinMai,85.9,85.9,G2CORa01AntDanHinMai
G2AntDanHinPar,83.5,83.5,G2CORa01AntDanHinPar
G2AntDanHinPer,88.3,88.3,G2CORa01AntDanHinPer
G2AntDanHinStu,82.7,82.7,G2CORa01AntDanHinStu
G2AntDanHinSup,85.9,85.9,G2CORa01AntDanHinSup
G2AntDanHinSur,81.8,81.8,G2CORa01AntDanHinSur
G2AntDanHinTel,92.6,92.6,G2CORa01AntDanHinTel
G2AntDanHinThr,86.2,86.2,G2CORa01AntDanHinThr
G2AntDanHinTou,81.8,81.8,G2CORa01AntDanHinTou
G2AntDanHinWhi,90.4,90.4,G2CORa01AntDanHinWhi
G2AntDanImpJug,62.9,n/q,G2CORa01AntDanImpJug
G2AntDanImpMaD,73.6,73.6,G2CORa01AntDanImpMaD
G2AntDanImpMai,69.9,n/q,G2CORa01AntDanImpMai
G2AntDanImpPar,68.1,n/q,G2CORa01AntDanImpPar
G2AntDanImpPer,78.7,78.7,G2CORa01AntDanImpPer
G2AntDanImpSup,69.9,n/q,G2CORa01AntDanImpSup
G2AntDanImpSur,62.8,n/q,G2CORa01AntDanImpSur
G2AntDanImpTel,86.8,86.8,G2CORa01AntDanImpTel
G2AntDanImpThr,72.3,72.3,G2CORa01AntDanImpThr
G2AntDanImpTou,62.8,n/q,G2CORa01AntDanImpTou
G2AntDanImpWhi,85.1,85.1,G2CORa01AntDanImpWhi
G2AntDanJugMaD,73.5,73.5,G2CORa01AntDanJugMaD
G2AntDanJugMai,69.9,n/q,G2CORa01AntDanJugMai
G2AntDanJugPar,68.0,n/q,G2CORa01AntDanJugPar
G2AntDanJugPer,78.5,78.5,G2CORa01AntDanJugPer
G2AntDanJugStu,62.9,n/q,G2CORa01AntDanJugStu
G2AntDanJugSup,69.9,n/q,G2CORa01AntDanJugSup
G2AntDanJugSur,62.8,n/q,G2CORa01AntDanJugSur
G2AntDanJugTel,86.8,86.8,G2CORa01AntDanJugTel
G2AntDanJugThr,72.3,72.3,G2CORa01AntDanJugThr
G2AntDanJugTou,62.8,n/q,G2CORa01AntDanJugTou
G2AntDanJugWhi,84.9,84.9,G2CORa01AntDanJugWhi
G2AntDanMaDMai,77.2,77.2,G2CORa01AntDanMaDMai
G2AntDanMaDPar,74.7,74.7,G2CORa01AntDanMaDPar
G2AntDanMaDPer,79.5,79.5,G2CORa01AntDanMaDPer
G2AntDanMaDStu,72.9,72.9,G2CORa01AntDanMaDStu
G2AntDanMaDSup,77.2,77.2,G2CORa01AntDanMaDSup
G2AntDanMaDSur,72.1,72.1,G2CORa01AntDanMaDSur
G2AntDanMaDTel,88.4,88.4,G2CORa01AntDanMaDTel
G2AntDanMaDThr,77.5,77.5,G2CORa01AntDanMaDThr
G2AntDanMaDTou,72.1,72.1,G2CORa01AntDanMaDTou
G2AntDanMaDWhi,84.9,84.9,G2CORa01AntDanMaDWhi
G2AntDanMaiPar,73.9,73.9,G2CORa01AntDanMaiPar
G2AntDanMaiPer,81.4,81.4,G2CORa01AntDanMaiPer
G2AntDanMaiStu,69.4,n/q,G2CORa01AntDanMaiStu
G2AntDanMaiSup,74.1,74.1,G2CORa01AntDanMaiSup
G2AntDanMaiSur,69.1,n/q,G2CORa01AntDanMaiSur
G2AntDanMaiTel,89.0,89.0,G2CORa01AntDanMaiTel
G2AntDanMaiThr,77.8,77.8,G2CORa01AntDanMaiThr
G2AntDanMaiTou,69.1,n/q,G2CORa01AntDanMaiTou
G2AntDanMaiWhi,87.4,87.4,G2CORa01AntDanMaiWhi
G2AntDanParPer,79.1,79.1,G2CORa01AntDanParPer
G2AntDanParStu,67.5,n/q,G2CORa01AntDanParStu
G2AntDanParSup,73.9,73.9,G2CORa01AntDanParSup
G2AntDanParSur,67.1,n/q,G2CORa01AntDanParSur
G2AntDanParTel,88.0,88.0,G2CORa01AntDanParTel
G2AntDanParThr,74.9,74.9,G2CORa01AntDanParThr
G2AntDanParTou,67.1,n/q,G2CORa01AntDanParTou
G2AntDanParWhi,85.1,85.1,G2CORa01AntDanParWhi
G2AntDanPerStu,77.7,77.7,G2CORa01AntDanPerStu
G2AntDanPerSup,81.4,81.4,G2CORa01AntDanPerSup
G2AntDanPerSur,76.7,76.7,G2CORa01AntDanPerSur
G2AntDanPerTel,90.5,90.5,G2CORa01AntDanPerTel
G2AntDanPerThr,82.3,82.3,G2CORa01AntDanPerThr
G2AntDanPerTou,76.7,76.7,G2CORa01AntDanPerTou
G2AntDanPerWhi,89.2,89.2,G2CORa01AntDanPerWhi
G2AntDanStuSup,69.4,n/q,G2CORa01AntDanStuSup
G2AntDanStuSur,62.4,n/q,G2CORa01AntDanStuSur
G2AntDanStuTel,86.5,86.5,G2CORa01AntDanStuTel
G2AntDanStuThr,72.1,72.1,G2CORa01AntDanStuThr
G2AntDanStuTou,62.4,n/q,G2CORa01AntDanStuTou
G2AntDanStuWhi,84.5,84.5,G2CORa01AntDanStuWhi
G2AntDanSupSur,69.1,n/q,G2CORa01AntDanSupSur
G2AntDanSupTel,89.0,89.0,G2CORa01AntDanSupTel
G2AntDanSupThr,77.8,77.8,G2CORa01AntDanSupThr
G2AntDanSupTou,69.1,n/q,G2CORa01AntDanSupTou
G2AntDanSupWhi,87.4,87.4,G2CORa01AntDanSupWhi
G2AntDanSurTel,86.0,86.0,G2CORa01AntDanSurTel
G2AntDanSurThr,71.5,71.5,G2CORa01AntDanSurThr
G2AntDanSurTou,62.0,n/q,G2CORa01AntDanSurTou
G2AntDanSurWhi,83.7,83.7,G2CORa01AntDanSurWhi
G2AntDanTelThr,90.1,90.1,G2CORa01AntDanTelThr
G2AntDanTelTou,86.0,86.0,G2CORa01AntDanTelTou
G2AntDanTelWhi,93.4,93.4,G2CORa01AntDanTelWhi
G2AntDanThrTou,71.5,71.5,G2CORa01AntDanThrTou
G2AntDanThrWhi,87.1,87.1,G2CORa01AntDanThrWhi
G2AntDanTouWhi,83.7,83.7,G2CORa01AntDanTouWhi
G2AntDecDesECo,92.2,92.2,G2CORa01AntDecDesECo
G2AntDecDesEWa,94.9,94.9,G2CORa01AntDecDesEWa
G2AntDecDesEag,95.3,95.3,G2CORa01AntDecDesEag
G2AntDecDesFaH,92.0,92.0,G2CORa01AntDecDesFaH
G2AntDecDesFaL,93.8,93.8,G2CORa01AntDecDesFaL
G2AntDecDesFin,96.7,96.7,G2CORa01AntDecDesFin
G2AntDecDesGla,92.2,92.2,G2CORa01AntDecDesGla
G2AntDecDesHin,96.5,96.5,G2CORa01AntDecDesHin
G2AntDecDesImp,92.2,92.2,G2CORa01AntDecDesImp
G2AntDecDesJug,92.2,92.2,G2CORa01AntDecDesJug
G2AntDecDesMaD,94.1,94.1,G2CORa01AntDecDesMaD
G2AntDecDesMai,94.1,94.1,G2CORa01AntDecDesMai
G2AntDecDesPar,93.7,93.7,G2CORa01AntDecDesPar
G2AntDecDesPer,94.7,94.7,G2CORa01AntDecDesPer
G2AntDecDesStu,92.2,92.2,G2CORa01AntDecDesStu
G2AntDecDesSup,94.1,94.1,G2CORa01AntDecDesSup
G2AntDecDesSur,92.2,92.2,G2CORa01AntDecDesSur
G2AntDecDesTel,96.4,96.4,G2CORa01AntDecDesTel
G2AntDecDesThr,94.7,94.7,G2CORa01AntDecDesThr
G2AntDecDesTou,92.2,92.2,G2CORa01AntDecDesTou
G2AntDecDesWhi,96.9,96.9,G2CORa01AntDecDesWhi
G2AntDecECoFaH,55.7,n/q,G2CORa01AntDecECoFaH
G2AntDecECoFaL,59.4,n/q,G2CORa01AntDecECoFaL
G2AntDecECoFin,77.7,77.7,G2CORa01AntDecECoFin
G2AntDecECoGla,55.7,n/q,G2CORa01AntDecECoGla
G2AntDecECoHin,75.7,75.7,G2CORa01AntDecECoHin
G2AntDecECoImp,55.7,n/q,G2CORa01AntDecECoImp
G2AntDecECoJug,55.7,n/q,G2CORa01AntDecECoJug
G2AntDecECoMaD,68.4,n/q,G2CORa01AntDecECoMaD
G2AntDecECoMai,60.7,n/q,G2CORa01AntDecECoMai
G2AntDecECoPar,61.4,n/q,G2CORa01AntDecECoPar
G2AntDecECoPer,73.1,73.1,G2CORa01AntDecECoPer
G2AntDecECoStu,55.7,n/q,G2CORa01AntDecECoStu
G2AntDecECoSup,60.7,n/q,G2CORa01AntDecECoSup
G2AntDecECoSur,55.7,n/q,G2CORa01AntDecECoSur
G2AntDecECoTel,75.8,75.8,G2CORa01AntDecECoTel
G2AntDecECoThr,66.2,n/q,G2CORa01AntDecECoThr
G2AntDecECoTou,55.7,n/q,G2CORa01AntDecECoTou
G2AntDecECoWhi,79.9,79.9,G2CORa01AntDecECoWhi
G2AntDecEWaECo,62.2,n/q,G2CORa01AntDecEWaECo
G2AntDecEWaFaH,61.5,n/q,G2CORa01AntDecEWaFaH
G2AntDecEWaFaL,65.6,n/q,G2CORa01AntDecEWaFaL
G2AntDecEWaFin,86.0,86.0,G2CORa01AntDecEWaFin
G2AntDecEWaGla,62.2,n/q,G2CORa01AntDecEWaGla
G2AntDecEWaHin,84.7,84.7,G2CORa01AntDecEWaHin
G2AntDecEWaImp,62.1,n/q,G2CORa01AntDecEWaImp
G2AntDecEWaJug,62.1,n/q,G2CORa01AntDecEWaJug
G2AntDecEWaMaD,76.8,76.8,G2CORa01AntDecEWaMaD
G2AntDecEWaPar,70.0,n/q,G2CORa01AntDecEWaPar
G2AntDecEWaPer,81.2,81.2,G2CORa01AntDecEWaPer
G2AntDecEWaStu,61.9,n/q,G2CORa01AntDecEWaStu
G2AntDecEWaSup,66.8,n/q,G2CORa01AntDecEWaSup
G2AntDecEWaSur,61.7,n/q,G2CORa01AntDecEWaSur
G2AntDecEWaTel,84.0,84.0,G2CORa01AntDecEWaTel
G2AntDecEWaThr,75.9,75.9,G2CORa01AntDecEWaThr
G2AntDecEWaTou,61.7,n/q,G2CORa01AntDecEWaTou
G2AntDecEWaWhi,87.6,87.6,G2CORa01AntDecEWaWhi
G2AntDecEagECo,64.6,n/q,G2CORa01AntDecEagECo
G2AntDecEagEWa,72.5,72.5,G2CORa01AntDecEagEWa
G2AntDecEagFaH,63.1,n/q,G2CORa01AntDecEagFaH
G2AntDecEagFaL,68.2,68.2,G2CORa01AntDecEagFaL
G2AntDecEagFin,83.4,83.4,G2CORa01AntDecEagFin
G2AntDecEagGla,64.4,n/q,G2CORa01AntDecEagGla
G2AntDecEagHin,81.9,81.9,G2CORa01AntDecEagHin
G2AntDecEagImp,65.0,n/q,G2CORa01AntDecEagImp
G2AntDecEagJug,64.8,n/q,G2CORa01AntDecEagJug
G2AntDecEagMaD,77.0,77.0,G2CORa01AntDecEagMaD
G2AntDecEagMai,69.0,69.0,G2CORa01AntDecEagMai
G2AntDecEagPar,70.6,70.6,G2CORa01AntDecEagPar
G2AntDecEagPer,81.8,81.8,G2CORa01AntDecEagPer
G2AntDecEagStu,64.3,n/q,G2CORa01AntDecEagStu
G2AntDecEagSup,69.0,69.0,G2CORa01AntDecEagSup
G2AntDecEagSur,63.7,n/q,G2CORa01AntDecEagSur
G2AntDecEagTel,80.5,80.5,G2CORa01AntDecEagTel
G2AntDecEagThr,76.6,76.6,G2CORa01AntDecEagThr
G2AntDecEagTou,63.7,n/q,G2CORa01AntDecEagTou
G2AntDecEagWhi,84.8,84.8,G2CORa01AntDecEagWhi
G2AntDecFaHFaL,58.7,n/q,G2CORa01AntDecFaHFaL
G2AntDecFaHFin,76.1,76.1,G2CORa01AntDecFaHFin
G2AntDecFaHGla,55.7,n/q,G2CORa01AntDecFaHGla
G2AntDecFaHHin,74.0,74.0,G2CORa01AntDecFaHHin
G2AntDecFaHImp,55.7,n/q,G2CORa01AntDecFaHImp
G2AntDecFaHJug,55.7,n/q,G2CORa01AntDecFaHJug
G2AntDecFaHMaD,66.8,n/q,G2CORa01AntDecFaHMaD
G2AntDecFaHMai,59.6,n/q,G2CORa01AntDecFaHMai
G2AntDecFaHPar,60.4,n/q,G2CORa01AntDecFaHPar
G2AntDecFaHPer,71.6,71.6,G2CORa01AntDecFaHPer
G2AntDecFaHStu,55.7,n/q,G2CORa01AntDecFaHStu
G2AntDecFaHSup,59.6,n/q,G2CORa01AntDecFaHSup
G2AntDecFaHTel,74.0,74.0,G2CORa01AntDecFaHTel
G2AntDecFaHThr,65.9,n/q,G2CORa01AntDecFaHThr
G2AntDecFaHTou,55.7,n/q,G2CORa01AntDecFaHTou
G2AntDecFaHWhi,78.4,78.4,G2CORa01AntDecFaHWhi
G2AntDecFaLFin,81.2,81.2,G2CORa01AntDecFaLFin
G2AntDecFaLGla,59.4,n/q,G2CORa01AntDecFaLGla
G2AntDecFaLHin,79.4,79.4,G2CORa01AntDecFaLHin
G2AntDecFaLImp,59.5,n/q,G2CORa01AntDecFaLImp
G2AntDecFaLJug,59.5,n/q,G2CORa01AntDecFaLJug
G2AntDecFaLMaD,72.0,72.0,G2CORa01AntDecFaLMaD
G2AntDecFaLMai,63.0,n/q,G2CORa01AntDecFaLMai
G2AntDecFaLPar,65.7,n/q,G2CORa01AntDecFaLPar
G2AntDecFaLPer,76.4,76.4,G2CORa01AntDecFaLPer
G2AntDecFaLStu,59.0,n/q,G2CORa01AntDecFaLStu
G2AntDecFaLSur,58.7,n/q,G2CORa01AntDecFaLSur
G2AntDecFaLTel,79.0,79.0,G2CORa01AntDecFaLTel
G2AntDecFaLThr,71.7,71.7,G2CORa01AntDecFaLThr
G2AntDecFaLTou,58.7,n/q,G2CORa01AntDecFaLTou
G2AntDecFaLWhi,83.0,83.0,G2CORa01AntDecFaLWhi
G2AntDecFinGla,77.8,77.8,G2CORa01AntDecFinGla
G2AntDecFinHin,88.6,88.6,G2CORa01AntDecFinHin
G2AntDecFinImp,78.2,78.2,G2CORa01AntDecFinImp
G2AntDecFinJug,78.1,78.1,G2CORa01AntDecFinJug
