skill_name,raw_rating,net_rating,name
G3AssCroMarThr,93.9,93.9,G3CROb21AssCroMarThr
G3AssCroMarTou,89.0,89.0,G3CROb21AssCroMarTou
G3AssCroMarWhi,95.9,95.9,G3CROb21AssCroMarWhi
G3AssCroParPer,89.7,89.7,G3CROb21AssCroParPer
G3AssCroParStu,80.3,80.3,G3CROb21AssCroParStu
G3AssCroParSup,84.2,84.2,G3CROb21AssCroParSup
G3AssCroParSur,79.7,n/q,G3CROb21AssCroParSur
G3AssCroParTel,92.6,92.6,G3CROb21AssCroParTel
G3AssCroParThr,86.8,86.8,G3CROb21AssCroParThr
G3AssCroParTou,79.7,n/q,G3CROb21AssCroParTou
G3AssCroParWhi,93.1,93.1,G3CROb21AssCroParWhi
G3AssCroPerStu,87.1,87.1,G3CROb21AssCroPerStu
G3AssCroPerSup,89.6,89.6,G3CROb21AssCroPerSup
G3AssCroPerSur,86.6,86.6,G3CROb21AssCroPerSur
G3AssCroPerTel,80.3,80.3,G3CROb21AssCroPerTel
G3AssCroPerThr,85.0,85.0,G3CROb21AssCroPerThr
G3AssCroPerTou,86.6,86.6,G3CROb21AssCroPerTou
G3AssCroPerWhi,83.3,83.3,G3CROb21AssCroPerWhi
G3AssCroStuSup,78.3,n/q,G3CROb21AssCroStuSup
G3AssCroStuSur,72.9,n/q,G3CROb21AssCroStuSur
G3AssCroStuTel,89.5,89.5,G3CROb21AssCroStuTel
G3AssCroStuThr,83.8,83.8,G3CROb21AssCroStuThr
G3AssCroStuTou,72.9,n/q,G3CROb21AssCroStuTou
G3AssCroStuWhi,91.9,91.9,G3CROb21AssCroStuWhi
G3AssCroSupSur,77.6,n/q,G3CROb21AssCroSupSur
G3AssCroSupTel,91.8,91.8,G3CROb21AssCroSupTel
G3AssCroSupThr,86.7,86.7,G3CROb21AssCroSupThr
G3AssCroSupTou,77.6,n/q,G3CROb21AssCroSupTou
G3AssCroSupWhi,93.4,93.4,G3CROb21AssCroSupWhi
G3AssCroSurTel,89.3,89.3,G3CROb21AssCroSurTel
G3AssCroSurThr,83.2,83.2,G3CROb21AssCroSurThr
G3AssCroSurTou,72.3,n/q,G3CROb21AssCroSurTou
G3AssCroSurWhi,91.6,91.6,G3CROb21AssCroSurWhi
G3AssCroTelThr,91.2,91.2,G3CROb21AssCroTelThr
G3AssCroTelTou,89.3,89.3,G3CROb21AssCroTelTou
G3AssCroTelWhi,92.1,92.1,G3CROb21AssCroTelWhi
G3AssCroThrTou,83.2,83.2,G3CROb21AssCroThrTou
G3AssCroThrWhi,91.2,91.2,G3CROb21AssCroThrWhi
G3AssCroTouWhi,91.6,91.6,G3CROb21AssCroTouWhi
G3AssCurDCrDan,86.1,86.1,G3CORb20AssCurDCrDan
G3AssCurDCrDec,86.8,86.8,G3CORb20AssCurDCrDec
G3AssCurDCrECo,77.2,n/q,G3CORb20AssCurDCrECo
G3AssCurDCrEWa,88.2,88.2,G3CORb20AssCurDCrEWa
G3AssCurDCrEag,70.1,n/q,G3CORb20AssCurDCrEag
G3AssCurDCrFaH,76.5,n/q,G3CORb20AssCurDCrFaH
G3AssCurDCrFaL,83.8,83.8,G3CORb20AssCurDCrFaL
G3AssCurDCrFin,75.7,n/q,G3CORb20AssCurDCrFin
G3AssCurDCrGla,77.5,n/q,G3CORb20AssCurDCrGla
G3AssCurDCrGun,87.8,87.8,G3CORb20AssCurDCrGun
G3AssCurDCrHin,75.1,n/q,G3CORb20AssCurDCrHin
G3AssCurDCrImp,80.4,80.4,G3CORb20AssCurDCrImp
G3AssCurDCrJug,79.4,n/q,G3CORb20AssCurDCrJug
G3AssCurDCrMaD,61.8,n/q,G3CORb20AssCurDCrMaD
G3AssCurDCrMai,85.3,85.3,G3CORb20AssCurDCrMai
G3AssCurDCrMar,95.6,95.6,G3CORb20AssCurDCrMar
G3AssCurDCrPar,80.9,80.9,G3CORb20AssCurDCrPar
G3AssCurDCrPer,64.4,n/q,G3CORb20AssCurDCrPer
G3AssCurDCrStu,77.9,n/q,G3CORb20AssCurDCrStu
G3AssCurDCrSup,85.3,85.3,G3CORb20AssCurDCrSup
G3AssCurDCrSur,77.1,n/q,G3CORb20AssCurDCrSur
G3AssCurDCrSwo,95.4,95.4,G3WARb22AssCurDCrSwo
G3AssCurDCrTel,75.3,n/q,G3CORb20AssCurDCrTel
G3AssCurDCrThr,80.7,80.7,G3CORb20AssCurDCrThr
G3AssCurDCrTou,77.1,n/q,G3CORb20AssCurDCrTou
G3AssCurDCrWar,97.2,97.2,G3WARb22AssCurDCrWar
G3AssCurDCrWhi,77.3,n/q,G3CORb20AssCurDCrWhi
G3AssCurDDlDan,90.0,90.0,G3CORb20AssCurDDlDan
G3AssCurDDlDec,90.2,90.2,G3CORb20AssCurDDlDec
G3AssCurDDlECo,82.3,82.3,G3CORb20AssCurDDlECo
G3AssCurDDlEWa,91.1,91.1,G3CORb20AssCurDDlEWa
G3AssCurDDlEag,77.6,n/q,G3CORb20AssCurDDlEag
G3AssCurDDlFaH,81.5,81.5,G3CORb20AssCurDDlFaH
G3AssCurDDlFaL,87.8,87.8,G3CORb20AssCurDDlFaL
G3AssCurDDlFin,83.4,83.4,G3CORb20AssCurDDlFin
G3AssCurDDlGla,82.6,82.6,G3CORb20AssCurDDlGla
G3AssCurDDlGun,92.4,92.4,G3CORb20AssCurDDlGun
G3AssCurDDlHin,82.7,82.7,G3CORb20AssCurDDlHin
G3AssCurDDlImp,84.4,84.4,G3CORb20AssCurDDlImp
G3AssCurDDlJug,84.0,84.0,G3CORb20AssCurDDlJug
G3AssCurDDlMaD,68.5,n/q,G3CORb20AssCurDDlMaD
G3AssCurDDlMai,89.4,89.4,G3CORb20AssCurDDlMai
G3AssCurDDlMar,96.9,96.9,G3CORb20AssCurDDlMar
G3AssCurDDlPar,85.7,85.7,G3CORa01AssCurDDlPar
G3AssCurDDlPer,70.6,n/q,G3CORb20AssCurDDlPer
G3AssCurDDlStu,83.2,83.2,G3CORb20AssCurDDlStu
G3AssCurDDlSup,89.4,89.4,G3CORb20AssCurDDlSup
G3AssCurDDlSur,82.4,82.4,G3CORb20AssCurDDlSur
G3AssCurDDlSwo,96.7,96.7,G3WARb22AssCurDDlSwo
G3AssCurDDlTel,81.6,81.6,G3CORb20AssCurDDlTel
G3AssCurDDlThr,86.1,86.1,G3CORb20AssCurDDlThr
G3AssCurDDlTou,82.4,82.4,G3CORb20AssCurDDlTou
G3AssCurDDlWar,98.1,98.1,G3WARb22AssCurDDlWar
G3AssCurDDlWhi,84.6,84.6,G3CORb20AssCurDDlWhi
G3AssCurDanDCr,75.4,n/q,G3CORa01AssCurDanDCr
G3AssCurDanDDl,82.6,82.6,G3CORa01AssCurDanDDl
G3AssCurDanDec,85.2,85.2,G3CORb20AssCurDanDec
G3AssCurDanECo,77.1,n/q,G3CORa01AssCurDanECo
G3AssCurDanEWa,87.4,87.4,G3CORb20AssCurDanEWa
G3AssCurDanEag,85.4,85.4,G3CORb20AssCurDanEag
G3AssCurDanFaH,75.8,n/q,G3CORa01AssCurDanFaH
G3AssCurDanFaL,82.9,82.9,G3CORb20AssCurDanFaL
G3AssCurDanFin,87.1,87.1,G3CORb20AssCurDanFin
G3AssCurDanGla,77.0,n/q,G3CORb20AssCurDanGla
G3AssCurDanGun,94.3,94.3,G3CORb20AssCurDanGun
G3AssCurDanHin,87.0,87.0,G3CORb20AssCurDanHin
G3AssCurDanImp,79.4,n/q,G3CORa01AssCurDanImp
G3AssCurDanJug,78.5,n/q,G3CORb20AssCurDanJug
G3AssCurDanMaD,77.1,n/q,G3CORb20AssCurDanMaD
G3AssCurDanMai,84.7,84.7,G3CORb20AssCurDanMai
G3AssCurDanMar,96.0,96.0,G3CORa01AssCurDanMar
G3AssCurDanPar,78.7,n/q,G3CORa01AssCurDanPar
G3AssCurDanPer,83.0,83.0,G3CORb20AssCurDanPer
G3AssCurDanStu,77.4,n/q,G3CORb20AssCurDanStu
G3AssCurDanSup,84.7,84.7,G3CORb20AssCurDanSup
G3AssCurDanSur,76.5,n/q,G3CORa01AssCurDanSur
G3AssCurDanSwo,95.6,95.6,G3WARb22AssCurDanSwo
G3AssCurDanTel,90.8,90.8,G3CORb20AssCurDanTel
G3AssCurDanThr,81.0,81.0,G3CORa01AssCurDanThr
G3AssCurDanTou,76.5,n/q,G3CORa01AssCurDanTou
G3AssCurDanWar,96.8,96.8,G3WARb22AssCurDanWar
G3AssCurDanWhi,87.7,87.7,G3CORb20AssCurDanWhi
G3AssCurDecECo,75.5,n/q,G3CORb20AssCurDecECo
G3AssCurDecEWa,85.7,85.7,G3CORb20AssCurDecEWa
G3AssCurDecEag,83.9,83.9,G3CORb20AssCurDecEag
G3AssCurDecFaH,74.0,n/q,G3CORb20AssCurDecFaH
G3AssCurDecFaL,80.9,80.9,G3CORb20AssCurDecFaL
G3AssCurDecFin,87.9,87.9,G3CORb20AssCurDecFin
G3AssCurDecGla,75.3,n/q,G3CORb20AssCurDecGla
G3AssCurDecGun,93.4,93.4,G3CORb20AssCurDecGun
G3AssCurDecHin,87.4,87.4,G3CORb20AssCurDecHin
G3AssCurDecImp,76.8,n/q,G3CORb20AssCurDecImp
G3AssCurDecJug,76.4,n/q,G3CORb20AssCurDecJug
G3AssCurDecMaD,81.1,81.1,G3CORb20AssCurDecMaD
G3AssCurDecMai,82.9,82.9,G3CORb20AssCurDecMai
G3AssCurDecMar,95.4,95.4,G3CORb20AssCurDecMar
G3AssCurDecPar,78.0,n/q,G3CORb20AssCurDecPar
G3AssCurDecPer,85.2,85.2,G3CORb20AssCurDecPer
G3AssCurDecStu,75.6,n/q,G3CORb20AssCurDecStu
G3AssCurDecSup,82.9,82.9,G3CORb20AssCurDecSup
G3AssCurDecSur,74.8,n/q,G3CORb20AssCurDecSur
G3AssCurDecSwo,94.6,94.6,G3WARb22AssCurDecSwo
G3AssCurDecTel,89.4,89.4,G3CORb20AssCurDecTel
G3AssCurDecThr,80.5,80.5,G3CORb20AssCurDecThr
G3AssCurDecTou,74.8,n/q,G3CORb20AssCurDecTou
G3AssCurDecWar,96.0,96.0,G3WARb22AssCurDecWar
G3AssCurDecWhi,88.6,88.6,G3CORb20AssCurDecWhi
G3AssCurECoEWa,78.5,n/q,G3CORb20AssCurECoEWa
G3AssCurECoEag,76.4,n/q,G3CORb20AssCurECoEag
G3AssCurECoFaH,64.2,n/q,G3CORb20AssCurECoFaH
G3AssCurECoFaL,72.8,n/q,G3CORb20AssCurECoFaL
G3AssCurECoFin,81.1,81.1,G3CORb20AssCurECoFin
G3AssCurECoGla,64.6,n/q,G3CORb20AssCurECoGla
G3AssCurECoGun,88.9,88.9,G3CORb20AssCurECoGun
G3AssCurECoHin,80.5,80.5,G3CORb20AssCurECoHin
G3AssCurECoImp,64.8,n/q,G3CORb20AssCurECoImp
G3AssCurECoJug,64.7,n/q,G3CORb20AssCurECoJug
G3AssCurECoMaD,72.2,n/q,G3CORa01AssCurECoMaD
G3AssCurECoMai,75.0,n/q,G3CORb20AssCurECoMai
G3AssCurECoMar,92.1,92.1,G3CORb20AssCurECoMar
G3AssCurECoPar,69.8,n/q,G3CORb20AssCurECoPar
G3AssCurECoPer,75.9,n/q,G3CORb20AssCurECoPer
G3AssCurECoStu,64.5,n/q,G3CORb20AssCurECoStu
G3AssCurECoSup,75.0,n/q,G3CORb20AssCurECoSup
G3AssCurECoSur,64.4,n/q,G3CORb20AssCurECoSur
G3AssCurECoSwo,90.9,90.9,G3WARb22AssCurECoSwo
G3AssCurECoTel,83.4,83.4,G3CORb20AssCurECoTel
G3AssCurECoThr,72.0,n/q,G3CORb20AssCurECoThr
G3AssCurECoTou,64.4,n/q,G3CORb20AssCurECoTou
G3AssCurECoWar,93.3,93.3,G3WARb22AssCurECoWar
G3AssCurECoWhi,82.0,82.0,G3CORb20AssCurECoWhi
G3AssCurEWaECo,76.8,n/q,G3CORa01AssCurEWaECo
G3AssCurEWaEag,87.4,87.4,G3CORb20AssCurEWaEag
G3AssCurEWaFaH,77.6,n/q,G3CORb20AssCurEWaFaH
G3AssCurEWaFaL,82.1,82.1,G3CORb20AssCurEWaFaL
G3AssCurEWaFin,90.3,90.3,G3CORb20AssCurEWaFin
G3AssCurEWaGla,78.6,n/q,G3CORb20AssCurEWaGla
G3AssCurEWaGun,92.6,92.6,G3CORb20AssCurEWaGun
G3AssCurEWaHin,90.0,90.0,G3CORb20AssCurEWaHin
G3AssCurEWaImp,78.7,n/q,G3CORb20AssCurEWaImp
G3AssCurEWaJug,78.7,n/q,G3CORb20AssCurEWaJug
G3AssCurEWaMaD,83.8,83.8,G3CORb20AssCurEWaMaD
G3AssCurEWaMar,94.3,94.3,G3CORb20AssCurEWaMar
G3AssCurEWaPar,82.1,82.1,G3CORb20AssCurEWaPar
G3AssCurEWaPer,87.2,87.2,G3CORb20AssCurEWaPer
G3AssCurEWaStu,78.3,n/q,G3CORb20AssCurEWaStu
G3AssCurEWaSup,83.5,83.5,G3CORb20AssCurEWaSup
G3AssCurEWaSur,78.1,n/q,G3CORb20AssCurEWaSur
G3AssCurEWaSwo,94.0,94.0,G3WARb22AssCurEWaSwo
G3AssCurEWaTel,91.6,91.6,G3CORb20AssCurEWaTel
G3AssCurEWaThr,83.5,83.5,G3CORb20AssCurEWaThr
G3AssCurEWaTou,78.1,n/q,G3CORb20AssCurEWaTou
G3AssCurEWaWar,95.3,95.3,G3WARb22AssCurEWaWar
G3AssCurEWaWhi,90.9,90.9,G3CORb20AssCurEWaWhi
G3AssCurEagECo,74.6,n/q,G3CORa01AssCurEagECo
G3AssCurEagEWa,85.5,85.5,G3CORa01AssCurEagEWa
G3AssCurEagFaH,75.7,n/q,G3CORb20AssCurEagFaH
G3AssCurEagFaL,83.0,83.0,G3CORb20AssCurEagFaL
G3AssCurEagFin,71.5,n/q,G3CORb20AssCurEagFin
G3AssCurEagGla,76.7,n/q,G3CORb20AssCurEagGla
G3AssCurEagGun,87.0,87.0,G3CORb20AssCurEagGun
G3AssCurEagHin,70.7,n/q,G3CORb20AssCurEagHin
G3AssCurEagImp,79.3,n/q,G3CORb20AssCurEagImp
G3AssCurEagJug,78.3,n/q,G3CORb20AssCurEagJug
G3AssCurEagMaD,60.9,n/q,G3CORb20AssCurEagMaD
G3AssCurEagMai,84.6,84.6,G3CORb20AssCurEagMai
G3AssCurEagMar,95.4,95.4,G3CORb20AssCurEagMar
G3AssCurEagPar,80.1,80.1,G3CORb20AssCurEagPar
G3AssCurEagPer,66.9,n/q,G3CORb20AssCurEagPer
G3AssCurEagStu,77.0,n/q,G3CORb20AssCurEagStu
G3AssCurEagSup,84.6,84.6,G3CORb20AssCurEagSup
G3AssCurEagSur,76.3,n/q,G3CORb20AssCurEagSur
G3AssCurEagSwo,94.5,94.5,G3WARb22AssCurEagSwo
G3AssCurEagTel,75.4,n/q,G3CORb20AssCurEagTel
G3AssCurEagThr,79.8,n/q,G3CORb20AssCurEagThr
G3AssCurEagTou,76.3,n/q,G3CORb20AssCurEagTou
G3AssCurEagWar,96.7,96.7,G3WARb22AssCurEagWar
G3AssCurEagWhi,73.4,n/q,G3CORb20AssCurEagWhi
G3AssCurFaHFaL,71.4,n/q,G3CORb20AssCurFaHFaL
G3AssCurFaHFin,80.4,80.4,G3CORb20AssCurFaHFin
G3AssCurFaHGla,64.2,n/q,G3CORb20AssCurFaHGla
G3AssCurFaHGun,88.6,88.6,G3CORb20AssCurFaHGun
G3AssCurFaHHin,79.8,n/q,G3CORb20AssCurFaHHin
G3AssCurFaHImp,64.5,n/q,G3CORb20AssCurFaHImp
G3AssCurFaHJug,64.4,n/q,G3CORb20AssCurFaHJug
G3AssCurFaHMaD,72.1,n/q,G3CORa01AssCurFaHMaD
G3AssCurFaHMai,73.4,n/q,G3CORb20AssCurFaHMai
G3AssCurFaHMar,91.9,91.9,G3CORb20AssCurFaHMar
G3AssCurFaHPar,68.6,n/q,G3CORb20AssCurFaHPar
G3AssCurFaHPer,75.5,n/q,G3CORa01AssCurFaHPer
G3AssCurFaHStu,64.0,n/q,G3CORb20AssCurFaHStu
G3AssCurFaHSup,73.4,n/q,G3CORb20AssCurFaHSup
G3AssCurFaHSwo,90.8,90.8,G3WARb22AssCurFaHSwo
G3AssCurFaHTel,82.8,82.8,G3CORb20AssCurFaHTel
G3AssCurFaHThr,70.9,n/q,G3CORa01AssCurFaHThr
G3AssCurFaHTou,63.9,n/q,G3CORb20AssCurFaHTou
G3AssCurFaHWar,93.2,93.2,G3WARb22AssCurFaHWar
G3AssCurFaHWhi,81.3,81.3,G3CORb20AssCurFaHWhi
G3AssCurFaLFin,86.7,86.7,G3CORb20AssCurFaLFin
G3AssCurFaLGla,73.7,n/q,G3CORb20AssCurFaLGla
G3AssCurFaLGun,90.8,90.8,G3CORb20AssCurFaLGun
G3AssCurFaLHin,86.5,86.5,G3CORb20AssCurFaLHin
G3AssCurFaLImp,74.5,n/q,G3CORb20AssCurFaLImp
G3AssCurFaLJug,74.4,n/q,G3CORb20AssCurFaLJug
G3AssCurFaLMaD,78.7,n/q,G3CORb20AssCurFaLMaD
G3AssCurFaLMai,78.9,n/q,G3CORb20AssCurFaLMai
G3AssCurFaLMar,93.2,93.2,G3CORb20AssCurFaLMar
G3AssCurFaLPar,76.7,n/q,G3CORb20AssCurFaLPar
G3AssCurFaLPer,82.5,82.5,G3CORb20AssCurFaLPer
G3AssCurFaLStu,72.9,n/q,G3CORb20AssCurFaLStu
G3AssCurFaLSur,72.2,n/q,G3CORb20AssCurFaLSur
G3AssCurFaLSwo,92.7,92.7,G3WARb22AssCurFaLSwo
G3AssCurFaLTel,88.6,88.6,G3CORb20AssCurFaLTel
G3AssCurFaLThr,77.9,n/q,G3CORb20AssCurFaLThr
G3AssCurFaLTou,72.2,n/q,G3CORb20AssCurFaLTou
G3AssCurFaLWar,94.7,94.7,G3WARb22AssCurFaLWar
G3AssCurFaLWhi,87.6,87.6,G3CORb20AssCurFaLWhi
G3AssCurFinGla,81.3,81.3,G3CORb20AssCurFinGla
G3AssCurFinGun,91.5,91.5,G3CORb20AssCurFinGun
G3AssCurFinHin,74.7,n/q,G3CORb20AssCurFinHin
G3AssCurFinImp,83.4,83.4,G3CORb20AssCurFinImp
G3AssCurFinJug,82.8,82.8,G3CORb20AssCurFinJug
G3AssCurFinMaD,63.6,n/q,G3CORb20AssCurFinMaD
G3AssCurFinMai,88.1,88.1,G3CORb20AssCurFinMai
G3AssCurFinMar,96.6,96.6,G3CORb20AssCurFinMar
G3AssCurFinPar,83.4,83.4,G3CORb20AssCurFinPar
G3AssCurFinPer,70.9,n/q,G3CORb20AssCurFinPer
G3AssCurFinStu,81.9,81.9,G3CORb20AssCurFinStu
G3AssCurFinSup,88.1,88.1,G3CORb20AssCurFinSup
G3AssCurFinSur,81.1,81.1,G3CORb20AssCurFinSur
G3AssCurFinSwo,96.2,96.2,G3WARb22AssCurFinSwo
G3AssCurFinTel,82.3,82.3,G3CORb20AssCurFinTel
G3AssCurFinThr,83.0,83.0,G3CORb20AssCurFinThr
G3AssCurFinTou,81.1,81.1,G3CORb20AssCurFinTou
G3AssCurFinWar,97.7,97.7,G3WARb22AssCurFinWar
G3AssCurFinWhi,76.4,n/q,G3CORb20AssCurFinWhi
G3AssCurGlaGun,89.0,89.0,G3CORb20AssCurGlaGun
G3AssCurGlaHin,80.8,80.8,G3CORb20AssCurGlaHin
G3AssCurGlaImp,64.8,n/q,G3CORb20AssCurGlaImp
G3AssCurGlaJug,64.8,n/q,G3CORb20AssCurGlaJug
G3AssCurGlaMaD,72.3,n/q,G3CORa01AssCurGlaMaD
G3AssCurGlaMai,75.6,n/q,G3CORb20AssCurGlaMai
G3AssCurGlaMar,92.1,92.1,G3CORb20AssCurGlaMar
G3AssCurGlaPar,70.5,n/q,G3CORb20AssCurGlaPar
G3AssCurGlaPer,76.1,n/q,G3CORb20AssCurGlaPer
G3AssCurGlaStu,64.5,n/q,G3CORb20AssCurGlaStu
G3AssCurGlaSup,75.6,n/q,G3CORb20AssCurGlaSup
G3AssCurGlaSur,64.4,n/q,G3CORb20AssCurGlaSur
G3AssCurGlaSwo,91.0,91.0,G3WARb22AssCurGlaSwo
G3AssCurGlaTel,83.7,83.7,G3CORb20AssCurGlaTel
G3AssCurGlaThr,72.0,n/q,G3CORb20AssCurGlaThr
G3AssCurGlaTou,64.4,n/q,G3CORb20AssCurGlaTou
G3AssCurGlaWar,93.3,93.3,G3WARb22AssCurGlaWar
G3AssCurGlaWhi,82.2,82.2,G3CORb20AssCurGlaWhi
G3AssCurGunHin,91.2,91.2,G3CORb20AssCurGunHin
G3AssCurGunImp,89.6,89.6,G3CORb20AssCurGunImp
G3AssCurGunJug,89.5,89.5,G3CORb20AssCurGunJug
G3AssCurGunMaD,81.0,81.0,G3CORb20AssCurGunMaD
G3AssCurGunMai,91.5,91.5,G3CORb20AssCurGunMai
G3AssCurGunMar,95.7,95.7,G3CORb20AssCurGunMar
G3AssCurGunPar,91.2,91.2,G3CORb20AssCurGunPar
G3AssCurGunPer,86.4,86.4,G3CORb20AssCurGunPer
G3AssCurGunStu,89.2,89.2,G3CORb20AssCurGunStu
G3AssCurGunSup,91.5,91.5,G3CORb20AssCurGunSup
G3AssCurGunSur,88.9,88.9,G3CORb20AssCurGunSur
G3AssCurGunTel,93.4,93.4,G3CORb20AssCurGunTel
G3AssCurGunThr,92.1,92.1,G3CORb20AssCurGunThr
G3AssCurGunTou,88.9,88.9,G3CORb20AssCurGunTou
G3AssCurGunWhi,92.4,92.4,G3CORb20AssCurGunWhi
G3AssCurHinImp,82.9,82.9,G3CORb20AssCurHinImp
G3AssCurHinJug,82.3,82.3,G3CORb20AssCurHinJug
G3AssCurHinMaD,63.4,n/q,G3CORb20AssCurHinMaD
G3AssCurHinMai,87.8,87.8,G3CORb20AssCurHinMai
G3AssCurHinMar,96.5,96.5,G3CORb20AssCurHinMar
G3AssCurHinPar,83.0,83.0,G3CORb20AssCurHinPar
G3AssCurHinPer,70.6,n/q,G3CORb20AssCurHinPer
G3AssCurHinStu,81.4,81.4,G3CORb20AssCurHinStu
G3AssCurHinSup,87.8,87.8,G3CORb20AssCurHinSup
G3AssCurHinSur,80.6,80.6,G3CORb20AssCurHinSur
G3AssCurHinSwo,96.0,96.0,G3WARb22AssCurHinSwo
G3AssCurHinTel,81.7,81.7,G3CORb20AssCurHinTel
G3AssCurHinThr,82.7,82.7,G3CORb20AssCurHinThr
G3AssCurHinTou,80.6,80.6,G3CORb20AssCurHinTou
G3AssCurHinWar,97.5,97.5,G3WARb22AssCurHinWar
G3AssCurHinWhi,76.1,n/q,G3CORb20AssCurHinWhi
G3AssCurImpJug,64.8,n/q,G3CORb20AssCurImpJug
G3AssCurImpMaD,75.3,n/q,G3CORb20AssCurImpMaD
G3AssCurImpMai,75.9,n/q,G3CORb20AssCurImpMai
G3AssCurImpMar,92.3,92.3,G3CORb20AssCurImpMar
G3AssCurImpPar,71.5,n/q,G3CORb20AssCurImpPar
G3AssCurImpPer,79.2,n/q,G3CORb20AssCurImpPer
G3AssCurImpSup,75.9,n/q,G3CORb20AssCurImpSup
G3AssCurImpSur,64.6,n/q,G3CORb20AssCurImpSur
G3AssCurImpSwo,91.2,91.2,G3WARb22AssCurImpSwo
G3AssCurImpTel,85.2,85.2,G3CORb20AssCurImpTel
G3AssCurImpThr,74.7,n/q,G3CORb20AssCurImpThr
G3AssCurImpTou,64.6,n/q,G3CORb20AssCurImpTou
G3AssCurImpWar,93.3,93.3,G3WARb22AssCurImpWar
G3AssCurImpWhi,84.2,84.2,G3CORb20AssCurImpWhi
G3AssCurJugMaD,73.8,n/q,G3CORb20AssCurJugMaD
G3AssCurJugMai,75.9,n/q,G3CORb20AssCurJugMai
G3AssCurJugMar,92.3,92.3,G3CORb20AssCurJugMar
G3AssCurJugPar,71.4,n/q,G3CORb20AssCurJugPar
G3AssCurJugPer,78.0,n/q,G3CORb20AssCurJugPer
G3AssCurJugStu,64.6,n/q,G3CORb20AssCurJugStu
G3AssCurJugSup,75.9,n/q,G3CORb20AssCurJugSup
G3AssCurJugSur,64.5,n/q,G3CORb20AssCurJugSur
G3AssCurJugSwo,91.2,91.2,G3WARb22AssCurJugSwo
G3AssCurJugTel,84.8,84.8,G3CORb20AssCurJugTel
G3AssCurJugThr,73.4,n/q,G3CORb20AssCurJugThr
G3AssCurJugTou,64.5,n/q,G3CORb20AssCurJugTou
G3AssCurJugWar,93.3,93.3,G3WARb22AssCurJugWar
G3AssCurJugWhi,83.7,83.7,G3CORb20AssCurJugWhi
G3AssCurMaDMai,80.5,80.5,G3CORb20AssCurMaDMai
G3AssCurMaDMar,93.8,93.8,G3CORb20AssCurMaDMar
G3AssCurMaDPar,74.9,n/q,G3CORb20AssCurMaDPar
G3AssCurMaDPer,58.9,n/q,G3CORb20AssCurMaDPer
G3AssCurMaDStu,72.7,n/q,G3CORa01AssCurMaDStu
G3AssCurMaDSup,80.5,80.5,G3CORb20AssCurMaDSup
G3AssCurMaDSur,72.5,n/q,G3CORa01AssCurMaDSur
G3AssCurMaDSwo,93.3,93.3,G3WARb22AssCurMaDSwo
G3AssCurMaDTel,70.5,n/q,G3CORb20AssCurMaDTel
G3AssCurMaDThr,71.5,n/q,G3CORb20AssCurMaDThr
G3AssCurMaDTou,72.5,n/q,G3CORa01AssCurMaDTou
G3AssCurMaDWar,96.0,96.0,G3WARb22AssCurMaDWar
G3AssCurMaDWhi,64.9,n/q,G3CORb20AssCurMaDWhi
G3AssCurMaiMar,93.6,93.6,G3CORb20AssCurMaiMar
G3AssCurMaiPar,78.7,n/q,G3CORb20AssCurMaiPar
G3AssCurMaiPer,84.2,84.2,G3CORb20AssCurMaiPer
G3AssCurMaiStu,75.0,n/q,G3CORb20AssCurMaiStu
G3AssCurMaiSup,80.7,80.7,G3CORb20AssCurMaiSup
G3AssCurMaiSur,74.3,n/q,G3CORb20AssCurMaiSur
G3AssCurMaiSwo,93.0,93.0,G3WARb22AssCurMaiSwo
G3AssCurMaiTel,89.7,89.7,G3CORb20AssCurMaiTel
G3AssCurMaiThr,79.9,n/q,G3CORb20AssCurMaiThr
G3AssCurMaiTou,74.3,n/q,G3CORb20AssCurMaiTou
G3AssCurMaiWar,94.9,94.9,G3WARb22AssCurMaiWar
G3AssCurMaiWhi,89.0,89.0,G3CORb20AssCurMaiWhi
G3AssCurMarPar,93.6,93.6,G3CORb20AssCurMarPar
G3AssCurMarPer,95.2,95.2,G3CORb20AssCurMarPer
G3AssCurMarStu,92.2,92.2,G3CORb20AssCurMarStu
G3AssCurMarSup,93.6,93.6,G3CORb20AssCurMarSup
G3AssCurMarSur,92.2,92.2,G3CORb20AssCurMarSur
G3AssCurMarTel,97.2,97.2,G3CORb20AssCurMarTel
G3AssCurMarThr,94.8,94.8,G3CORb20AssCurMarThr
G3AssCurMarTou,92.2,92.2,G3CORb20AssCurMarTou
G3AssCurMarWhi,96.8,96.8,G3CORb20AssCurMarWhi
G3AssCurParPer,78.8,n/q,G3CORb20AssCurParPer
G3AssCurParStu,69.9,n/q,G3CORb20AssCurParStu
G3AssCurParSup,78.7,n/q,G3CORb20AssCurParSup
G3AssCurParSur,69.2,n/q,G3CORb20AssCurParSur
G3AssCurParSwo,93.0,93.0,G3WARb22AssCurParSwo
G3AssCurParTel,86.4,86.4,G3CORb20AssCurParTel
G3AssCurParThr,74.3,n/q,G3CORa01AssCurParThr
G3AssCurParTou,69.2,n/q,G3CORb20AssCurParTou
G3AssCurParWar,95.0,95.0,G3WARb22AssCurParWar
G3AssCurParWhi,84.1,84.1,G3CORb20AssCurParWhi
G3AssCurPerStu,76.5,n/q,G3CORb20AssCurPerStu
G3AssCurPerSup,84.2,84.2,G3CORb20AssCurPerSup
